线程序号, 模型, beam_id(5~10), 是否启用精准说(1启用), 当前识别次数(从0开始), 输入音频文件, 音频通道, 结果类型(快速识别/普通识别), 识别次数(快速结果), 识别时间节点(音频开头到当前返回结果的音频节点),响应时间(识别时间节点-结束时间),起始时间(本次识别结果),结束时间, 识别结果(可能为空), 识别成绩, v3识别成绩, 能量, pss内存(kb), rss内存, uss内存, 实时率
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 27.940, 0.080000, 27.320000, 27.860000, 同行者, -2.680000, -2.890000, 4053039, 49815, 50084, 41780, 0.060473
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 28.060, 0.080000, 27.320000, 27.980000, 同行者, -2.670000, -2.890000, 4098111, 49815, 50084, 41780, 0.060456
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 4, 28.180, 0.170000, 27.320000, 28.010000, 同行者, -2.200000, -2.790000, 3920283, 49815, 50084, 41780, 0.060433
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 28.300, 0.290000, 27.320000, 28.010000, 同行者, 2.620000, -2.190000, 3920283, 49815, 50084, 41780, 0.060410
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 30.220, 0.080000, 29.690000, 30.140000, 同行者, -19.530001, -4.990000, 4907776, 49815, 50084, 41780, 0.060328
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 30.340, 0.110000, 29.690000, 30.230000, 同行者, -17.600000, -4.990000, 4422452, 49815, 50084, 41780, 0.060313
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 30.580, 0.320000, 29.690000, 30.260000, 同行者, -12.000000, -4.990000, 4190250, 49815, 50084, 41780, 0.060270
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 32.500, 0.080000, 31.730000, 32.420000, 同行者, -12.330000, -4.990000, 4479874, 49815, 50084, 41780, 0.060518
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 32.740, 0.320000, 31.730000, 32.420000, 同行者, -10.080000, -4.990000, 4479874, 49815, 50084, 41780, 0.060510
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 34.780, 0.080000, 34.160000, 34.700000, 同行者, -3.440000, -3.090000, 3449540, 49815, 50084, 41780, 0.060715
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 34.900, 0.080000, 34.160000, 34.820000, 同行者, -2.060000, -2.790000, 4263705, 49815, 50084, 41780, 0.060723
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 4, 35.020, 0.140000, 34.160000, 34.880000, 同行者, -1.250000, -2.690000, 3912478, 49815, 50084, 41780, 0.060706
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 35.140, 0.260000, 34.160000, 34.880000, 同行者, 1.930000, -2.390000, 3912478, 49815, 50084, 41780, 0.060727
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 36.940, 0.080000, 36.290000, 36.860000, 同行者, -11.150000, -4.990000, 3877826, 49815, 50084, 41876, 0.060493
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 37.060, 0.110000, 36.290000, 36.950000, 同行者, -10.670000, -4.990000, 3980086, 49815, 50084, 41876, 0.060481
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 37.180, 0.230000, 36.290000, 36.950000, 同行者, -10.190000, -4.990000, 3980086, 49815, 50084, 41876, 0.060502
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 38.980, 0.080000, 38.480000, 38.900000, 同行者, -12.500000, -4.990000, 4872691, 49815, 50084, 41876, 0.060338
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 39.100, 0.110000, 38.480000, 38.990000, 同行者, -10.290000, -4.990000, 4441343, 49815, 50084, 41876, 0.060328
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 39.340, 0.320000, 38.480000, 39.020000, 同行者, -7.340000, -4.990000, 4195781, 49815, 50084, 41876, 0.060299
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 40.900, 0.080000, 40.250000, 40.820000, 同行者, -0.710000, -2.690000, 4558305, 49815, 50084, 41876, 0.060424
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 41.020, 0.110000, 40.250000, 40.910000, 同行者, 0.520000, -2.590000, 4047348, 49815, 50084, 41876, 0.060410
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 41.140, 0.230000, 40.250000, 40.910000, 同行者, 3.370000, -2.090000, 4047348, 49815, 50084, 41876, 0.060402
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 42.940, 0.080000, 42.200000, 42.860000, 同行者, -3.850000, -3.190000, 3657268, 49815, 50084, 41876, 0.060507
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 43.060, 0.110000, 42.200000, 42.950000, 同行者, -3.070000, -2.890000, 3613024, 49815, 50084, 41876, 0.060492
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 43.300, 0.320000, 42.200000, 42.980000, 同行者, -0.670000, -2.690000, 3474959, 49815, 50084, 41876, 0.060459
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 45.100, 0.080000, 44.420000, 45.020000, 同行者, -1.670000, -2.790000, 3659368, 49815, 50084, 41876, 0.060319
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 45.220, 0.080000, 44.420000, 45.140000, 同行者, -0.350000, -2.690000, 4230071, 49815, 50084, 41876, 0.060325
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 45.460, 0.320000, 44.420000, 45.140000, 同行者, 1.710000, -2.390000, 4230071, 49815, 50084, 41876, 0.060372
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 47.380, 0.080000, 46.700000, 47.300000, 同行者, -3.990000, -3.190000, 2081197, 49815, 50084, 41876, 0.060206
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 47.500, 0.080000, 46.700000, 47.420000, 同行者, -3.430000, -3.090000, 2166123, 49815, 50084, 41876, 0.060194
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 4, 47.620, 0.170000, 46.700000, 47.450000, 同行者, -3.160000, -2.890000, 2079990, 49815, 50084, 41876, 0.060180
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 47.740, 0.290000, 46.700000, 47.450000, 同行者, 0.130000, -2.590000, 2079990, 49815, 50084, 41876, 0.060167
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 49.540, 0.080000, 48.830000, 49.460000, 同行者, 0.930000, -2.590000, 3434493, 49815, 50084, 41876, 0.059959
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 49.660, 0.110000, 48.830000, 49.550000, 同行者, 1.300000, -2.490000, 3063874, 49815, 50084, 41876, 0.059948
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 49.780, 0.230000, 48.830000, 49.550000, 同行者, 2.520000, -2.190000, 3063874, 49815, 50084, 41876, 0.059935
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 54.580, 0.080000, 53.990000, 54.500000, 同行者, -8.060000, -4.990000, 3747908, 49815, 50084, 41876, 0.059655
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 54.700, 0.080000, 53.990000, 54.620000, 同行者, -7.540000, -4.990000, 5307917, 49815, 50084, 41876, 0.059646
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 54.940, 0.320000, 53.990000, 54.620000, 同行者, -6.510000, -4.990000, 5307917, 49815, 50084, 41876, 0.059643
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 56.500, 0.080000, 55.850000, 56.420000, 同行者, -8.120000, -4.990000, 3007697, 49815, 50084, 41876, 0.059760
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 56.620, 0.110000, 55.850000, 56.510000, 同行者, -7.260000, -4.990000, 2785224, 49815, 50084, 41876, 0.059749
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 56.860, 0.320000, 55.850000, 56.540000, 同行者, -3.710000, -3.090000, 2664518, 49815, 50084, 41876, 0.059747
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 58.540, 0.080000, 57.830000, 58.460000, 同行者, -8.490000, -4.990000, 3923425, 49815, 50084, 41876, 0.059861
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 58.660, 0.110000, 57.830000, 58.550000, 同行者, -8.060000, -4.990000, 3972969, 49815, 50084, 41876, 0.059853
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 58.900, 0.320000, 57.830000, 58.580000, 同行者, -3.810000, -3.190000, 3814474, 49815, 50084, 41876, 0.059852
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 60.220, 0.080000, 59.690000, 60.140000, 同行者, -8.690000, -4.990000, 4069881, 49815, 50084, 41876, 0.059786
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 60.340, 0.080000, 59.690000, 60.260000, 同行者, -7.910000, -4.990000, 5837833, 49815, 50084, 41876, 0.059779
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 4, 60.460, 0.140000, 59.690000, 60.320000, 同行者, -7.480000, -4.990000, 5301731, 49815, 50084, 41876, 0.059787
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 60.580, 0.260000, 59.690000, 60.320000, 同行者, -5.010000, -3.290000, 5301731, 49815, 50084, 41876, 0.059776
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 63.100, 0.080000, 62.510000, 63.020000, 同行者, -10.350000, -4.990000, 4021828, 49815, 50084, 41876, 0.059573
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 63.220, 0.140000, 62.510000, 63.080000, 同行者, -9.450000, -4.990000, 3879998, 49815, 50084, 41876, 0.059564
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 63.340, 0.230000, 62.510000, 63.110000, 同行者, -4.590000, -3.190000, 3687662, 49815, 50084, 41876, 0.059556
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 65.140, 0.080000, 64.520000, 65.060000, 同行者, -7.930000, -4.990000, 4900446, 49815, 50084, 41876, 0.059671
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 65.260, 0.080000, 64.520000, 65.180000, 同行者, -6.870000, -4.990000, 4720004, 49815, 50084, 41876, 0.059663
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 65.500, 0.320000, 64.520000, 65.180000, 同行者, -5.150000, -3.290000, 4720004, 49815, 50084, 41876, 0.059645
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 2, 66.940, 0.080000, 66.290000, 66.860000, 同行者, -4.530000, -3.190000, 1533798, 49815, 50084, 41876, 0.059653
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, QuickResult, 3, 67.060, 0.140000, 66.290000, 66.920000, 同行者, -3.700000, -3.090000, 1391229, 49815, 50084, 41876, 0.059645
0, showcar_model//STD_ID67.dat, 10, 1, 0, 241227//record_out/16bit_16000hz_2ch_1733562948791_micarray.pcm, 0, PartialResult, 1, 67.180, 0.260000, 66.290000, 66.920000, 同行者, -1.760000, -2.790000, 1391229, 49815, 50084, 41876, 0.059672
